review_id,author_id,product_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_date,review_text,review_title
536474,904564728,P416341,5,1,NA,0,0,0,2/20/18,"This cream is amazing! I put it on for the first time at night and did not expect to see such a difference in my skin when I woke up in the morning. It transformed my skin after one use. By transformed I mean reduced the look of fine lines and wrinkles more than anything else I’ve ever used. My skin looked more youthful than it has in a long time. I have been using it every night for five days now and I am sold on how well it works. I used a different moisturizer during the day for hydration because it does tend to make skin feel tight and sort of dry, but alternating moisturizers helped balance that out. I highly recommend this product.",Amazing Results
536475,1676140940,P416341,5,1,NA,0,0,0,2/19/18,This was given to me as a gift and my skin never looked better.  Winter makes my skin super dry and irritated. This moisturizes and manages dark stops and irritation!!  As a woman of color I scar easy and this makes my skin look gorgeous!  This has also noticibly helped with wrinkles on my forehead.,Makes my skin look and feel happy
536476,1193117509,P416341,1,0,0.815384984,65,12,53,2/18/18,I honestly don’t feel the hype! This is a basic moisturizer as far as I can tell! Too thick more stays on my fingers! I do that emulsifying thing and blah blah blah! Basic and too much money for basic!,Not worth it to me
536477,5551203507,P416341,5,1,NA,0,0,0,2/18/18,Heavy moisturizer great for when you are feeling extra dry.  a little goes a long way.,great heavy moisturizer
536478,2640290063,P416341,4,1,0.600000024,5,2,3,2/17/18,"I give this a 4.5 stars. On the coldest days of winter, this is a godsend. It’s extremely moisturizing and long-lasting. I don’t wear this formula under makeup because it’s just too thick for the type of foundation I like to wear (light coverage & tinted moisturizer). I wear it on no makeup days or at night because it’s quite lubricating and doesn’t completely absorb. As someone with very dry skin, I appreciate this quality. To get the most out of this cream, make sure you warm it up between your fingers before you apply. It really does help it spread and absorb more easily. And if you’re lazy (like me) and don’t have time to stand around with moisturizer on your fingers for thirty seconds during your morning routine, just dot a bit on your face and continue on with your regimen while your body heat melts it a bit. Then after a minute or two, work the cream into your skin. I only use this cream in the winter, but it is an absolute necessity for my skin during that time.",Very Nourishing and Protective
536479,1189815304,P416341,5,1,NA,0,0,0,2/16/18,"I received this from the Sephora promos . I heard so many things about this cream I had to try it. I too wanted to hate it! I also heard it had some healing properties. Well ....I don’t even believe this. I had a bad cold the day thus arrived. I was bowing my nose for a couple of days already and my nose was really red and irritated.  Used all sorts of products on my nose for those couple of days, but nothing worked. When this came in the mail I said I might as well try this, I need something to help!! Well it did . Immediately my nose and surrounding skin did not hurt anymore!!! And soft!! I got to love this cream!!",
536480,2456451016,P416341,5,1,NA,0,0,0,2/14/18,This is like caviar for your face! It’s a thick cream but if you dab it on- it spreads nicely.,Best Product Ever
536481,10783857043,P416341,2,0,0.813558996,59,11,48,2/14/18,"Was a normal cream. Not amazing, not horrible. It made my skin a bit too oily. For the price it’s sold at. I was expecting alot more impact then so/so. There are better creams out there that are not so overpriced. Don’t believe the hype. Save your money for things like...food.",Meh
536482,6803600390,P416341,5,1,NA,0,0,0,2/10/18,This is the best moisturizer I have ever tried my skin look so much better it’s very expensive but is worth every single penny.,
536483,5785430866,P416341,2,0,NA,0,0,0,2/8/18,It was ok. I was expecting a miracle to happen on my face for the price of this face cream. I think philosophy miracle worker and hope in a jar cream are a better. I just didn’t see what the big hype is about. Same your money.,
536484,2605103429,P416341,1,0,0.8125,16,3,13,2/8/18,This CREME de la MER is not for my combination skin. I hadn’t had acne for almost two years. But it caused me acne and made my skin look super oily. Not sure why everyone is raving about this cream. Had high hopes but feeling disappointed now!,NOT FOR COMBINATION/OILY SKIN
536485,5592989100,P416341,5,1,NA,0,0,0,2/8/18,"This is a fabulous product that literally renews your skin. I have extremely dry skin and I’ve been on the hunt for the perfect product. And this is an absolute must. This product  is a thick creamy consistency, at applies easily to my skin. I usually cleanse first. Tone. And then apply this magical cream. It’s absolutely a bit pricy and I’m not in love with the scent but it is hands down worth every single penny. I 10/10 recommend to anyone who has dry/combination skin types.",LIFE CHANGING
536486,2743627845,P416341,3,0,NA,0,0,0,2/7/18,"A good moisturizer for the skin but not worth the price, many better options for a fraction of the price. Isn’t bad by any means but find it a bit difficult to blend despite “warming it up in fingers“, which i’ve seen many recommend doing. For the price I expect much better",Nothing to write home about
536487,7305095187,P416341,4,1,0.800000012,40,8,32,2/7/18,I have extremely dry skin all year round but especially in the Canadian winters. This cream although incredibly expensive really did keep my skin hydrated and well moisturized. It’s not oily at all. It’s pretty thick but a little goes a long way with this stuff. No need to slather it on. I really do like this cream a lot and would love to by it again but might have to forgo paying rent in order to afford it.,Really great moisturizer
536488,2724653436,P416341,5,1,0.857142985,7,1,6,2/4/18,Wow for dry skin for sure! You have to scoop it onto your hand and rub to warm it up! This is the key to using it. Yes it’s expensive but if you have very dry skin this is a must try. I’ve gotten samples of the soft cream but it’s nothing like this. The ingredients are amazing. I hate loving this because of the price but sometimes you get what you pay for.,Following directions is key!
536489,17080632,P416341,5,1,NA,0,0,0,1/31/18,"After neglecting my skin care for a while, I took the plunge and bought La mer...3 days, and it looks like I baby my skin all the time.    This one is worth the price tag ladies.",still the best ...
536490,1167360092,P416341,4,1,0.846153975,13,2,11,1/29/18,"I have wanted to try this for at least a year. I finally ordered a small jar and wow!! I use Retin A and so I have dry patches and flakiness, this moisturizer put an end to that!!! I absolutely love how my skin feels after using this.. I would have given it 5 stars but he fragrance is a bit much for me, but worth the sacrifice. I am 49 and have decent skin, but this is drastically improving my skin to give me a dewy hydrated look...",Lives up to the HYPE
536491,2390935785,P416341,5,1,0.859375,64,9,55,1/28/18,Best I’ve used. Have combo skin. And sensitive to products. Nothing seems to work. Caudalie and Kate Somerville have both been equally great to my skin but this product is a must. The other products in their line are not worth the money and I’ve tried them all.,The best product la mer has to offer.
536492,1839721474,P416341,5,1,1,2,0,2,1/27/18,You Get What You Pay For-- There’s Truth Behind This Age-Old Saying-- especially as it applies to Crème de la Mer moisturizing Cream.  I have used this product for 18 years and my skin is a testament to the magical powers of “La Mer“.,The Creme de la creme of skin creams
536493,2670822427,P416341,5,1,NA,0,0,0,1/23/18,"I bought this before my wedding as a treat to myself and reward for reaching a fitness goal -yay me!/ On the one hand I feel like for my skin (which is heading into mature but still not quite there) maybe this was a bit too much, too thick?- but on the other hand when I use this in the winter months I find it leaves me waking up with soft, hydrated and dewy skin. It takes a bit of effort to spread out, so sometimes I heat my hands under warm water to spread it. Then when you work it in, it really starts to moisturize. I have noticed my skin looks very fresh and plumped in the morning. So I love it and think it’ll be my year round cream in the future, I might try the la mer serum, but at this age perhaps just my winter cold climate cream.",Maybe better for mature skin? but great for winter
536494,5608762008,P416341,5,1,NA,0,0,0,1/20/18,"I’ve been looking for a luscious cream to help my dry/healing skin. My acne was really bad last year and after taking medication for it, following that up with this cream has been amazing. Super hydrating and my skin looks sooo much better. I previously got a sample of the gel moisturizer but decided to go with the crème because I felt the gel didn’t go as far and I still needed to reapply it afterwards.",luscious and filling
536495,5288972977,P416341,5,1,NA,0,0,0,1/20/18,Looking for a pure moisturizer? You will never find one better than this. It’s excellent.,Nothing even comes close to this!!!!
536496,2000326260,P416341,5,1,0.801586986,126,25,101,1/18/18,"I wish I can dislike this product...the price point is quite high but it definitely works. The cream itself is thick, and it works best (for me) when I melt it with my clean fingers. I then pat it on my skin, let it soak in for awhile, and gently give a facial massage before I go to bed. Next day, my skin feels super soft. A little goes a long way so although I purchased the smallest size to give it a try, I might be able to use it for awhile.",
536497,1305037661,P416341,1,0,0.840426028,94,15,79,1/18/18,"I wanted to love this but it really dried my skin out and made the texture of my skin worse.  Then I looked at the ingredients - Mineral oil (derivative of Petroleum) and Petrolatum (Petroleum), both at the top of the list!  Really?  Yuck!",Petrol Products Not For Me
536498,968569107,P416341,5,1,NA,0,0,0,1/17/18,This cream is really nice it’s plumps and adds a nice sheen to the skin. I do think over time this would help with wrinkles,
536499,1708367149,P416341,5,1,0.913978994,93,8,85,1/16/18,"I am ecstatic that Sephora is now selling La Mer!  I have been using Creme de la Mer for years.  I started using this moisturizer in my early twenties and continue now into my mid thirties.  It truly moisturizes like no other.  My skin looks dewy, hydrated, and youthful, not only upon application but with continued use.  A big plus, this cream plays so beautifully well with makeup, never pills or mess with my makeup.  It gives me an ethereal, dewy, air brushed look every time.  I am 35 years old now and can say that I have tried every kind of moisturizer out there from all different price points.  But I always, always come back to this one.  This is that one skincare product that I cannot live with out.  I purchase the 3.4 ounce jar and it lasts me well over a year.  This also gives me enough time to save up for another jar.  The things we’ll do for great skin.","I always come back to you, La Mer."
536500,5820236999,P416341,5,1,NA,0,0,0,1/16/18,A celebrity product that lives up to the hype. The king of all moisturizers. I used to travel all hours away to get it and it’s soo addicting to put on I have to stop myself because it’s pricey but worth every penny,Celebrity product
536501,11682207320,P416341,2,0,0.935896993,78,5,73,1/13/18,"Just didn’t do it for me. I wanted the wow factor that everyone was touting since my winter skin is dry as the Sahara but all I can say is I did notice some mild improvement in moisture but no overwhelming, knock your socks off results. Not for this price!","Wanted to love it, left with not so much."
536502,1579544957,P416341,5,1,NA,0,0,0,1/12/18,"Literally Changed my Dull, Dry Face. Worth every single penny!!",
536503,2020493504,P416341,5,1,NA,0,0,0,1/11/18,"this is my fourth time buying this product...absolutely love it. this moisturizer made my skin softer, and reduced pores on my nose. I could feel the dramatic changes in 2 days.",
536504,1957813636,P416341,3,0,0.875,16,2,14,1/11/18,"I wanted this to be magical; to transform my skin ~completely~ (you know - where the heavens open and a light shines down and the angels sing kind of amazing?) I’d continue to spring for this if it was like that. If it was earth-moving.  If it was life-changing.But, it’s not. Maybe my expectations were too high (lol?), but this isn’t the holy grail of skin creams; at least not in my experience.Previously, I had been using some anti aging products that had made the skin under my eyes nasty flaky and super sensitive. My whole face, really, was stressed out. So I thought this would be a great way to fix it. Well... yes and no; it did but it didn’t.Yes - this is a lovely moisturizer and my foundation (Tarte amazonian clay) goes on gorgeously after applying it. I used it under my eyes, too, and it made the flakiness and damage go away.  So, yes. Yes, it worked. BUT: it also left me with milia (those little white bumps that are horrible to pop) all over under my eyes and even out into my crows feet and beyond. (I was using it 2x/day). Still, when I cut back to 1x/day I still had to be VERY careful around my eyes (and the milia are still there, dang it).Yes, my skin is softer. But ultimately, I don’t get what all the hype is. Am I using it wrong? IDK: it’s not carried at any Sephora near me so I have no one to ask (btw: stanks a lot for that, Sephora). I just can’t justify this kind of money for what I got from this.  Maybe if I had more than an once to play with, I could find the right way to use it for my skin, but alas; I could only justify the 1oz container at this price.I’m violently disappointed.  :(. ~sigh~",So disappointing. I so wanted to love this.
536505,6081182071,P416341,5,1,NA,0,0,0,1/11/18,Amazing product. My skin looks great!,
536506,934825194,P416341,5,1,NA,0,0,0,1/11/18,Love it. Works great. Very moisturizing. Highly recommend,
536507,1601613308,P416341,5,1,NA,0,0,0,1/6/18,"I LOVE this cream. It is so hydrating and makes my skin feel so smooth and hydrated. I only use it at night and I see the effects in the morning. Even right after you use the cream, you notice a smoothness to your skin. I will be repurchasing this as my night cream once it runs out.",
536508,1310733189,P416341,4,1,NA,0,0,0,1/5/18,Its very thick balm like texture first but melts into my skin . My skin feels very soft and even toned next day.,
536509,1391661500,P416341,2,0,0,1,1,0,1/2/18,"I don’t love it.  I don’t hate it.  I see NO difference in my skin.  For the price?  I should be glowing, with J Lo skin.  Not buying it again.",Meh...  I don't get it.
536510,5960731056,P416341,5,1,NA,0,0,0,1/1/18,"This is the BEST moisturizer I have ever tried. It’s actually scary, and a little stressful.. because it’s so expensive. I bought the 1oz. and within maybe 2-3weeks it’s gone. My skin has never been better, makes makeup looking amazing, dewy, and just perfect. Model skin. I use it with the Origins Checks & Balances cleanser and it’s really just the PERFECT duo.",MY SKIN HAS NEVER BEEN BETTER.
536511,5538628664,P416341,5,1,NA,0,0,0,12/31/17,"I was very skeptical at first and thought La Mer was nothing more than a hoax! So in an experiment to prove myself right, I got myself some samples, tried it for 2 weeks, loved it so much and bought the full size when I got my annual 20% off! So far I have been using it for about 3 months and I have to say I am converted!! First off, my skin is very easily irritated only during season change especially from autumn to winter. I would usually get dry skin patches, flanky nose and outbreaks for no reason! I tried a lot of different moisturizers but at best I could only make this irritation to lesser extend but not completely gone. Until I started using the creme de la mer from beginning of October, nothing happened at all during the transition from autumn to cold winter!! I was very surprised and literally shocked!! I feel my skin very moisturized all day long even I used it only in the night time together with the treatment lotion. I find my skin more stable and have less and less outbreak. I have combination skin but with dry cheek and nose in colder months. My pores are also appeared smaller and my skin overall looks radiant and healthy, even without foundation! It doesn’t have any fancy function like whitening or anti-aging/firming, but this cream definitely makes your skin looks more supple! It didn’t give me any outbreak or worsen any if one or two popped up, in fact I think it might actually help with the healing and marks fading! I love this moisturizer!!",I hate to admit I actually love it!
536512,6377630548,P416341,5,1,NA,0,0,0,12/28/17,"Dreamy, clean smell.  Perfect for my dry skin.  I love it!",AllStars
536513,10758188695,P416341,5,1,1,29,0,29,12/25/17,This stuff is amazing! Makes your skin feel soft and hydrated!!,
536514,9365557261,P416341,5,1,0.591666996,120,49,71,12/24/17,incredibly irresistibly perfect. it’s a game changer. I would pick this over paying my mortgage payments every time lol,God's gift!
536515,6418482179,P416341,5,1,0.5,2,1,1,12/20/17,"It is very good,feel is good!",
536516,6098213238,P416341,5,1,NA,0,0,0,12/20/17,"I and my wallet were a tad bit upset this worked. I have tried all the moisturizers in the world including belief moisturizing cream, kiehls cream, and so on. It is really helping to heal my skin in the winter months especially with the first ingredient not being water. I would repurchase but for now I will stick to the 1 oz.",Would repurchase again and again!
536517,1104032106,P416341,5,1,0.800000012,5,1,4,12/20/17,Nothing compares to this product lineIf you can afford it just get it a little goes a long way.,
536518,1128785002,P416341,5,1,NA,0,0,0,12/20/17,This product is helping to lighten the dark spots on my cheeks!!  Love it!!,
536519,7558137421,P416341,3,0,NA,0,0,0,12/19/17,"Not worth the hype! It’s just ok, definitely a tough moisturizer when you first put it on. I’ve bought better at a cheaper price. I’m not impressed but maybe need a different type.",
536520,5164563274,P416341,5,1,0.600000024,5,2,3,12/19/17,It’s a great lotion for a drier skin in the winter time. Couple of uses and all dry patches on my skin disappear. I use a soft cream version in the summer and this one in fall and winter.,
536521,1353631195,P416341,1,0,0.850000024,40,6,34,12/19/17,"Used it twice. Very, Very thick consistency. Warmed it between fingers but still almost impossible to apply to face. Wost thing was that it gave me cyctic pimples and I am not prown to acne. I returned.",Pimple City
536522,1058511839,P416341,5,1,0.75,4,1,3,12/19/17,"Helped my dry, winter skin look glowy and hydrated. I’ll be using this as my winter go-to. Since I normally have oily skin, it might be a little too heavy for the warmer seasons.",
536523,5198296972,P416341,5,1,NA,0,0,0,12/19/17,This is a great addition to a skincare routine . It’s lavish and goes on smooth once rubbed in your hands . It goes quick and is expensive but it’s great and would purchase again.,Expensive but worth it
536524,900682784,P416341,5,1,NA,0,0,0,12/19/17,"I’ve been hearing about this product for years and always wanted to try it, but the price is crazy. My skin has been going through a crazy time, breaking out and being dry then oily....so when I saw the small jar was available I bought it. I was secretly hoping this would be like every other lotion but it’s not, it’s AMAZING. It totally cleared up my skin and also keeps it super hydrated. It feels a little heavy when I first apply it but soaks in fairly quickly. After 3 days the benefits were noticeable. Unfortunately that means I need to go buy more. Ouch! My wallet hurts!",love this
536525,1554522034,P416341,3,0,NA,0,0,0,12/19/17,"I purchased this cream because I was intrigued by the hype and suffer from very dehydrated skin during winter. Unfortunately this cream didn’t help with the dehydration and for the price I expected more. It absorbs well, smells good and that’s about all.",
536526,2705213931,P416341,5,1,0.75,12,3,9,12/13/17,"Stupid thing is so darn expensive, I tried  so many other brands before his one but it’s the only thing that has made my skin look pretty again. I was on aggressive acne treatments that made my skin peel like crazy, a little bit of this thing goes a long way and now not only are my scars fading away, my skin is so smooth and hydrated.",Expensive so use as last resort
536527,5197700350,P416341,3,0,0.754097998,61,15,46,12/12/17,"So, this supposed to be the holy grail, right?  Well, not exactly.  It’s more like the holy grail for your mother or grandmother.  Does it moisturizer?  Yes.  Does it work better than many?  Absolutely.  But it’s main ingredients are mineral oil and petroleum, which are terrible for your skin.  That’s that only reason it keeps your skin so soft (and why you need so little).  Skincare has come so far over the years and this just doesn’t cut it.","it works, but..."
536528,1094948712,P416341,5,1,0.806451976,31,6,25,12/11/17,"This is NOT a moisturizer, it’s a healing cream.  It is practically the only product that heals any kind of sore, paper cut, burn, etc.  that I have had.  It heals very quickly without remotely any scarring, which is wonderful for acne healing.  I won’t be without it and a jar lasts a very long time.  This product was developed by the founder for chemical burn healing...I’m not sure why it is marketed as a moisturizer.",Always on hand...HAVE to have it!
536529,6486973365,P416341,5,1,NA,0,0,0,12/11/17,"rarely did i  use a moisturizer because they felt heavy or made my make up glossy. I’ve lucked out with this one. There is a slight scent , but not pungent, if applied at night you can see the moisture locked in in the morning. my one complaint..... DA PRICE!!!!! but,,,, a little does go a long way.",only one complaint
536530,5325253207,P416341,3,0,0.847826004,46,7,39,12/11/17,"So this product was purchased on a whim as I really needed a new moisturizer and I had heard amazing things about this.I only purchased the mini size due to how expensive it was but I’m sad to say, it didn’t live up to my expectations.Just for some context, I’m 23 and I have acne prone skin, especially on my cheeks. While this cream didn’t exaggerate my pimples, it also didn’t really do much for me.I applied the cream by first rubbing a small amount in between my fingertips to activate the miracle broth and then pressed it onto my face. I did have an instant ’glow’ when I applied the product but it faded within 20 minutes.All in all, I’d say this moisturizer is average compared to anything else in the market!",Average Moisturizer- nothing special!
536531,1905651885,P416341,5,1,0.833333015,6,1,5,12/8/17,perfect for dry skin,
536532,7037717633,P416341,5,1,NA,0,0,0,12/8/17,"I wish this wasn’t worth the hype (due to price), but IT IS! Amazing. So thick, you barely have to use any to do your whole face. Gives you a great even tone and keeps me moisturized in my cold Canadian climate.  I only wish I had started it sooner, and am officially a La Mer addict!!",
536533,1373174896,P416341,1,0,0.875,16,2,14,12/5/17,"I purchase this as a set with the eye concentrate. Used the product for about a year, used it as my night time cream as too heavy for day time as I’m oily. Did not see any results whats so ever, I don’t know what the big deal is. I see visible results with my luna and belief moisturizing bomb combo. I say save your money and with the money you are going to spend on this try few others and I’m sure you will find one that will work for you.",Overrated!!!!!
536534,1007819513,P416341,4,1,NA,0,0,0,12/4/17,"I do like this cream a lot, however, it’s too rich for me and actually gave me a few little bumps around my jawline.  I purchased the Soft Cream instead and is better for my skin.",Very nice but...
536535,1321682117,P416341,5,1,0.844443977,45,7,38,12/3/17,"I think almost every review starts with “I was skeptical of this cream, but...“ and mine is no exception. I *was* skeptical and wanted to hate it (still do kinda), but I just don’t. Yes, I think the price is crazy (and don’t think I didn’t notice the price jumped from $215 to $230, Sephora), but this has made such a big difference in my skin since I started using it a couple months ago. Doesn’t make the price tag easier to swallow, but I’ve totally drunk the Kool-Aid.I mostly use it at night because it’s very thick and I have combo to oily skin (although I don’t like the Soft Cream), and frankly I want it to last as long as humanly possible. If I don’t use it one night, I immediately notice the difference in my glow, smoothness, and the appearance of fine lines and wrinkles the next morning. That sealed the deal for me. Tried the Nivea dupe and it just doesn’t compare. Fortunately a little goes a long way, and you MUST warm it up beforehand or it doesn’t spread/absorb properly. I cleanse with micellar water or the Peter Thomas Roth anti-aging cleanser, then follow with Etude House toner and Drunk Elephant Framboos serum, then La Mer, and my skin looks incredible the next day, just lit from within, smooth, and with significant reduction in fine lines. I’m 32 and I’ve constantly been getting compliments on how I look 10 years younger with my current routine. During the day I use the DE C-Firma and B-Hydra and the Murad Essential-C Day Moisture with SPF. This combination has my skin looking the best it ever have. (See filter-free photo below.)I can’t justify the expense of the rest of the line, but if you use this consistently and in combination with other quality skincare products that work (for you), your skin will look great. Get a sample of the LM cream and try it. You might be shocked.",I'm so angry this works! (But it totally works.)
536536,8535907222,P416341,5,1,NA,0,0,0,12/1/17,I got this as a Deluxe Sample when Sephora brought in the line. I hate that I love it. It’s luxuriously creamy and application is key. This is not a cream that your meant to smear all over your face. You will be greasy if you apply this way. You are meant to tap it into the skin (think how you apply foundation with your beauty blender).,Worth every penny
536537,1064222787,P416341,5,1,0.791666985,24,5,19,11/28/17,"I have been using this cream for about a week, along with the revitalizing serum. After trying an endless assortment of skincare lines over the years, I have finally found my keeper! My skin is normal to a bit dry with some larger pores around my nose and cheeks. Also with aging comes the fine lines, dullness and a bit of sagging. I have noticed improvement in all my problem areas. Pores are smaller, skin looks more even and plumper, and lines are softened. I broke out with a couple of spots in the first couple of days but they rapidly cleared and I haven’t had any since. I also had a rough patch under my chin, sort of like chicken skin (if you have this you’ll know what I’m talking abou)...it’s gone! I hope the positive results continue and that I win the lottery because this stuff is expensive. However, you really do use only a small amount, too much and you’ll look greasy. Also, do apply it as instructed, it makes for an easy, flawless application.",Finally a keeper!
536538,5115940977,P416341,5,1,0.829267979,41,7,34,11/27/17,"My skin changed in my late 20s, I started to notice fine lines and dry spots. I tried countless moisturizers that either did nothing or broke me out. Then I used this stuff. I saw an instant improvement, I’m hydrated (I live in the desert!) and the fine lines diminished. Plus, my makeup application looks so much better (no more dry patchy spots). The 1 oz. jar lasted about 10 months and that’s using it twice a day, so you can toss out any night cream you use, you won’t need it anymore. For the amazing skin you’ll have it’s way worth the price tag. TIP: Instead of warming the product between your fingers, dab a few small dots around your face and neck letting your skin warm it before pressing it in. The jar will last longer that way.",
536539,1458782256,P416341,3,0,0,1,1,0,11/26/17,"Whilst I’m sure this creme works well on parched skin I found it to be too heavy and my skin simply wouldn’t absorb it (and I was applying with a very light hand). Used overnight it was okay but as a daytime moisturizer it just sat on my skin making me feel sticky and shiny. The smell is pleasant and the creme is rich and indulgent and I have discovered it works incredibly well when used on the lips overnight. I may even purchase again simply for this reason. As a moisturizer though, on normal skin, I find it to be just too intense.",
536540,1410647701,P416341,5,1,0.714286029,7,2,5,11/26/17,Does this product need another 5 star review? I’m in love. I live on the east coast and my skin gets DRY in the winter. I’m also acne prone and technically have combination skin. La Mer is the real deal. I’ve tried many moisturizers and this is by far the best for me. I’m not so in love with how expensive it is. I broke down and tried the small jar and now I’m not sure I can do without it.,Legit
536541,6612007874,P416341,5,1,0.333332986,3,2,1,11/25/17,always the best love it,great
536542,6019786396,P416341,1,0,0.857142985,7,1,6,11/25/17,Totally not good for my combination skin . Way too thick of a formula . Skin can’t breathe when I used this moisturizer .,not for combination skin
536543,6498220310,P416341,4,1,NA,0,0,0,11/24/17,"I love this so so so much. You don’t need a lot, make sure you to rub your fingers together before placing it onto your face so it can spread correctly. It smells great, makes my skin feel nourished, smooth, and bright. I have combination skin and usually i have a zit or two a month, but I haven’t broken out at all since using this. It really is great. Love the ingredients. The only reason I’m not giving five stars is because I would love if this came in a pump-or some type of air tight container. I buy the small ones each time because I don’t want to buy a larger that lasts longer and have it exposed to air more. I’ve read that air damages these ingredients. Other than that-works wonderfully.",Wish the container was a pump!
536544,1126859006,P416341,5,1,0.851428986,175,26,149,11/24/17,"My holy grail!! Like many, i was sceptical of this very expensive creme. How could a cream cost this MUCH and be worth it?? LET ME TELL YOU. I am literally on day 3 of using this nightly and I had to sit down and write a review to let everyone know how amazing and worth it this is.I have extremely dry skin living in the Canadian prairies that nothing NOTHING would heal or even help. i stopped wearing foundation because it would just look flakey. Day 3 and my face is glowing, dewy, moisturized. It’s even helping my acne scars fade!!! I’m so excited to start wearing foundation again!",Holy Grail!
536545,2099862706,P416341,5,1,NA,0,0,0,11/19/17,"This really is worth every penny. Skin looks plump, even, and healthy.",
536546,5166142056,P416341,2,0,0.75,4,1,3,11/19/17,"Everyone including myself love this cream! Instant healthy glow and compliments from strangers for 4 months. However, I stopped using his because one of the main ingredient is MINERAL OIL! I read the ingredient list on Sephora and it did NOT say “no parabens, phthalates, and sulfate” either which was alarming to me. When I stopped using it, I had major breakouts and it was really unusual. Never broke out so much! My guess is it clogged my pores! I wish I could use this because it made my skin look so good while using it! Hope they take out the bad ingredients someday! I switched to my belif cream and my skin is recovering from the major breakouts. Afraid to try this cream again. Not sure if the bad ingredients are worth the glow!",MINERAL OIL!
536547,8695096972,P416341,4,1,NA,0,0,0,11/18/17,This product is amazing....its pricey but it’s worth it! Love what it’s doing for my skin.,
536548,1089871868,P416341,5,1,NA,0,0,0,11/18/17,"I have used this product for over 25 years .  It is healing, makes your foundation go on more smoothly..worth every penny.",
536549,2258397390,P416341,5,1,0.633549988,614,225,389,11/18/17,"My all time favourite moisturizer! 30ml is the perfect size for this texture as it lasts me 2-3 months. 60ml is  too big,although it lasts me around 5 months, I feel it’s not that fresh after 3 months as it’s open jar package.",
536550,1705853481,P416341,5,1,NA,0,0,0,11/18/17,I would never thought this would work but it did I get so much compliments on my skin lately. a little goes a long way. I absolutely love the smell of it. I will continue to buy for my night time regimen and winter time. I used some La Mer products conjunction with my SK II. I love it. Skin is so much more important than makeup. I also pick up the soft cream version too for day time. my skin don’t look oily but radiant. I am now devoted. I love rouge sales. I had no allergic reactions or anything just nice smooth hydrated skin.,I would never thought this would work
536551,5502787667,P416341,5,1,0.877192974,228,28,200,11/17/17,"This is life changing!  Before purchasing it, I went to the La Mer counter to try some on.  The sales associate told me anyone, including myself with oily skin can use this creme.  I tried some on and my gosh, the feeling on your skin and how it looks is too good to be true.  I’ve used every mattifying creme out there, Kiehls, Glamglow etc.  Nothing compares to La Mer.  I never thought such a rich moisturizer would control my sebum levels, plump my skin, hydrate, and help with anti aging all at one once effectively.  On top of that, it’s healing my acne scarring, something I did not think was possible, and that I would have to live with these craters in my face forever.  I purchased it that exact night and don’t regret it at all!  It’s a not a hype, it’s a gift from the the skincare gods!  I used to constantly check my skin to see how oily it was to try and control it.  Out of force of habit I still do but I’m in constant disbelief by how radiant my skin is for all the right reasons.",oily/scarring/dry skin heaven
536552,5875930072,P416341,5,1,NA,0,0,0,11/16/17,"This cream is worth all the hype and every cent (especially because I scored mine during the sale)!! My skin isn’t too problematic, I’m 23 so everything is still firm and no visible lines or aging yet, and it’s naturally nice looking. But when I started using this cream, the next day I noticed a dewy glow that wasn’t there before. My skin had also never felt softer. The cream is very expensive for what you’re given but you only need a tiny amount to use all over your face. You have to rub it between your fingers to activate the “Miracle Broth“ and then gently tap and rub it on to your face. When it touches the skin, it seems to liquify and melt into the skin, making it easy to rub in. It does seem very thick and unworkable if you’re not rubbing it between your fingers beforehand, but it’s very easy to use if you do. I’m so incredibly happy with this cream and I’d happily repurchase it.",Miracle in a bottle!
536553,2156301957,P416341,2,0,NA,0,0,0,11/15/17,It smelled nice and felt nice when I first put it on but as soon as it absorbed my skin felt tight as if I didn’t moisturize at all. Overall it doesn’t seem very hydrating and didn’t seem to have any skin calming effects.,Did not live up to its hype
536554,1425223700,P416341,5,1,NA,0,0,0,11/15/17,"This product has been my desert island grab for about the last 5 years. I seriously cannot imagine my skincare routine without it. I get a lot of compliments on my skin and most people think I’m about 10 years younger than I actually am I. I truly owe it to this cream. I have tried to deviate from time to time, but I keep coming back because nothing is like it. You really have to be sure you use it correctly, otherwise it may just sit on top of your skin, which can lead to clogged pores and prevent the moisturizing benefits from sinking into your skin. Also, a little goes a very long way!",My Desert Island Go-to
536555,1740130983,P416341,5,1,NA,0,0,0,11/14/17,"I really didn’t want to like this since it is so pricey, but I pulled the trigger and purchased it. And I LOVE it!!!! I slather it on at night and when I wake up in the morning my skin is glowing and looks so youthful. Now I can’t live without this!",Glowing Skin
536556,7492460279,P416341,5,1,0.800000012,5,1,4,11/14/17,I cannot live without my la meet face cream anymore. Initially I thought it was all about the hype but no it is a miracle worker!,FAVORITE MOISTURIZER/eczema treatment
536557,1868880898,P416341,4,1,NA,0,0,0,11/13/17,"This does moisturize very well, but the texture is very thick  (similar to Desitin) which makes it difficult to apply. If you don’t like a heavy moisturizer, this isn’t for you. It has a strong fragrance which takes some getting used to. Despite the drawbacks, I am on my second jar and will purchase it again because it works.",Thick
